date,zone,generated_mt,day_of_week,month,is_weekend,is_festival,festival_name,zone_type,pop_proxy
2016-07-01,Adayar,1.638,4,7,0,0,,residential,13
2016-07-02,Adayar,1.848,5,7,1,0,,residential,13
2016-07-03,Adayar,1.891,6,7,1,0,,residential,13
2016-07-04,Adayar,1.828,0,7,0,0,,residential,13
2016-07-05,Adayar,1.62,1,7,0,0,,residential,13
2016-07-06,Adayar,1.713,2,7,0,0,,residential,13
2016-07-07,Adayar,1.685,3,7,0,0,,residential,13
2016-07-08,Adayar,1.706,4,7,0,0,,residential,13
2016-07-09,Adayar,1.819,5,7,1,0,,residential,13
2016-07-10,Adayar,1.814,6,7,1,0,,residential,13
2016-07-11,Adayar,1.79,0,7,0,0,,residential,13
2016-07-12,Adayar,1.705,1,7,0,0,,residential,13
2016-07-13,Adayar,1.736,2,7,0,0,,residential,13
2016-07-14,Adayar,1.668,3,7,0,0,,residential,13
2016-07-15,Adayar,1.653,4,7,0,0,,residential,13
2016-07-16,Adayar,1.689,5,7,1,0,,residential,13
2016-07-17,Adayar,1.736,6,7,1,0,,residential,13
2016-07-18,Adayar,1.72,0,7,0,0,,residential,13
2016-07-19,Adayar,1.603,1,7,0,0,,residential,13
2016-07-20,Adayar,1.698,2,7,0,0,,residential,13
2016-07-21,Adayar,1.593,3,7,0,0,,residential,13
2016-07-22,Adayar,1.633,4,7,0,0,,residential,13
2016-07-23,Adayar,1.798,5,7,1,0,,residential,13
2016-07-24,Adayar,1.89,6,7,1,0,,residential,13
2016-07-25,Adayar,1.709,0,7,0,0,,residential,13
2016-07-26,Adayar,1.68,1,7,0,0,,residential,13
2016-07-27,Adayar,1.668,2,7,0,0,,residential,13
2016-07-28,Adayar,1.703,3,7,0,0,,residential,13
2016-07-29,Adayar,1.7,4,7,0,0,,residential,13
2016-07-30,Adayar,1.822,5,7,1,0,,residential,13
2016-07-31,Adayar,1.731,6,7,1,0,,residential,13
2016-08-01,Adayar,1.729,0,8,0,0,,residential,13
2016-08-02,Adayar,1.657,1,8,0,0,,residential,13
2016-08-03,Adayar,1.672,2,8,0,0,,residential,13
2016-08-04,Adayar,1.621,3,8,0,0,,residential,13
2016-08-05,Adayar,1.715,4,8,0,0,,residential,13
2016-08-06,Adayar,1.824,5,8,1,0,,residential,13
2016-08-07,Adayar,1.773,6,8,1,0,,residential,13
2016-08-08,Adayar,1.717,0,8,0,0,,residential,13
2016-08-09,Adayar,1.754,1,8,0,0,,residential,13
2016-08-10,Adayar,1.691,2,8,0,0,,residential,13
2016-08-11,Adayar,1.71,3,8,0,0,,residential,13
2016-08-12,Adayar,1.606,4,8,0,0,,residential,13
2016-08-13,Adayar,1.786,5,8,1,0,,residential,13
2016-08-14,Adayar,1.786,6,8,1,0,,residential,13
2016-08-15,Adayar,1.926,0,8,0,1,Independence,residential,13
2016-08-16,Adayar,1.649,1,8,0,0,,residential,13
2016-08-17,Adayar,1.634,2,8,0,0,,residential,13
2016-08-18,Adayar,1.64,3,8,0,0,,residential,13
2016-08-19,Adayar,1.618,4,8,0,0,,residential,13
2016-08-20,Adayar,1.814,5,8,1,0,,residential,13
2016-08-21,Adayar,1.885,6,8,1,0,,residential,13
2016-08-22,Adayar,1.662,0,8,0,0,,residential,13
2016-08-23,Adayar,1.675,1,8,0,0,,residential,13
2016-08-24,Adayar,1.727,2,8,0,0,,residential,13
2016-08-25,Adayar,1.649,3,8,0,0,,residential,13
2016-08-26,Adayar,1.632,4,8,0,0,,residential,13
2016-08-27,Adayar,1.874,5,8,1,0,,residential,13
2016-08-28,Adayar,1.77,6,8,1,0,,residential,13
2016-08-29,Adayar,1.74,0,8,0,0,,residential,13
2016-08-30,Adayar,1.606,1,8,0,0,,residential,13
2016-08-31,Adayar,1.565,2,8,0,0,,residential,13
2016-09-01,Adayar,1.65,3,9,0,0,,residential,13
2016-09-02,Adayar,1.595,4,9,0,0,,residential,13
2016-09-03,Adayar,1.823,5,9,1,0,,residential,13
2016-09-04,Adayar,1.885,6,9,1,0,,residential,13
2016-09-05,Adayar,1.838,0,9,0,0,,residential,13
2016-09-06,Adayar,1.663,1,9,0,0,,residential,13
2016-09-07,Adayar,1.709,2,9,0,0,,residential,13
2016-09-08,Adayar,1.874,3,9,0,1,Ganesh Chathurthi,residential,13
2016-09-09,Adayar,2.021,4,9,0,1,Ganesh Chathurthi,residential,13
2016-09-10,Adayar,2.32,5,9,1,1,Ganesh Chathurthi,residential,13
2016-09-11,Adayar,2.359,6,9,1,1,Ganesh Chathurthi,residential,13
2016-09-12,Adayar,1.883,0,9,0,1,Ganesh Chathurthi,residential,13
2016-09-13,Adayar,1.727,1,9,0,0,,residential,13
2016-09-14,Adayar,1.685,2,9,0,0,,residential,13
2016-09-15,Adayar,1.609,3,9,0,0,,residential,13
2016-09-16,Adayar,1.673,4,9,0,0,,residential,13
2016-09-17,Adayar,1.94,5,9,1,0,,residential,13
2016-09-18,Adayar,1.908,6,9,1,0,,residential,13
2016-09-19,Adayar,1.714,0,9,0,0,,residential,13
2016-09-20,Adayar,1.623,1,9,0,0,,residential,13
2016-09-21,Adayar,1.663,2,9,0,0,,residential,13
2016-09-22,Adayar,1.65,3,9,0,0,,residential,13
2016-09-23,Adayar,1.718,4,9,0,0,,residential,13
2016-09-24,Adayar,1.864,5,9,1,0,,residential,13
2016-09-25,Adayar,1.731,6,9,1,0,,residential,13
2016-09-26,Adayar,1.765,0,9,0,0,,residential,13
2016-09-27,Adayar,1.649,1,9,0,0,,residential,13
2016-09-28,Adayar,1.66,2,9,0,0,,residential,13
2016-09-29,Adayar,1.67,3,9,0,0,,residential,13
2016-09-30,Adayar,1.718,4,9,0,0,,residential,13
2016-10-01,Adayar,1.976,5,10,1,0,,residential,13
2016-10-02,Adayar,1.877,6,10,1,0,,residential,13
2016-10-03,Adayar,1.829,0,10,0,0,,residential,13
2016-10-04,Adayar,1.937,1,10,0,1,Dussehra,residential,13
2016-10-05,Adayar,2.071,2,10,0,1,Dussehra,residential,13
2016-10-06,Adayar,1.957,3,10,0,1,Dussehra,residential,13
2016-10-07,Adayar,1.842,4,10,0,0,,residential,13
2016-10-08,Adayar,1.821,5,10,1,0,,residential,13
2016-10-09,Adayar,1.918,6,10,1,0,,residential,13
2016-10-10,Adayar,1.829,0,10,0,0,,residential,13
2016-10-11,Adayar,1.76,1,10,0,0,,residential,13
2016-10-12,Adayar,1.695,2,10,0,0,,residential,13
2016-10-13,Adayar,1.671,3,10,0,0,,residential,13
2016-10-14,Adayar,1.673,4,10,0,0,,residential,13
2016-10-15,Adayar,1.996,5,10,1,0,,residential,13
2016-10-16,Adayar,1.863,6,10,1,0,,residential,13
2016-10-17,Adayar,1.805,0,10,0,0,,residential,13
2016-10-18,Adayar,1.855,1,10,0,0,,residential,13
2016-10-19,Adayar,1.707,2,10,0,0,,residential,13
2016-10-20,Adayar,1.763,3,10,0,0,,residential,13
2016-10-21,Adayar,1.801,4,10,0,0,,residential,13
2016-10-22,Adayar,2.242,5,10,1,1,Deepavali,residential,13
2016-10-23,Adayar,2.335,6,10,1,1,Deepavali,residential,13
2016-10-24,Adayar,2.511,0,10,0,1,Deepavali,residential,13
2016-10-25,Adayar,2.231,1,10,0,1,Deepavali,residential,13
2016-10-26,Adayar,2.092,2,10,0,1,Deepavali,residential,13
2016-10-27,Adayar,1.705,3,10,0,0,,residential,13
2016-10-28,Adayar,1.719,4,10,0,0,,residential,13
2016-10-29,Adayar,1.944,5,10,1,0,,residential,13
2016-10-30,Adayar,1.955,6,10,1,0,,residential,13
2016-10-31,Adayar,1.87,0,10,0,0,,residential,13
2016-11-01,Adayar,1.701,1,11,0,0,,residential,13
2016-11-02,Adayar,1.717,2,11,0,0,,residential,13
2016-11-03,Adayar,1.756,3,11,0,0,,residential,13
2016-11-04,Adayar,1.811,4,11,0,0,,residential,13
2016-11-05,Adayar,1.906,5,11,1,0,,residential,13
2016-11-06,Adayar,1.918,6,11,1,0,,residential,13
2016-11-07,Adayar,1.776,0,11,0,0,,residential,13
2016-11-08,Adayar,1.843,1,11,0,0,,residential,13
2016-11-09,Adayar,1.753,2,11,0,0,,residential,13
2016-11-10,Adayar,1.802,3,11,0,0,,residential,13
2016-11-11,Adayar,1.747,4,11,0,0,,residential,13
2016-11-12,Adayar,1.925,5,11,1,0,,residential,13
2016-11-13,Adayar,1.833,6,11,1,0,,residential,13
2016-11-14,Adayar,1.714,0,11,0,0,,residential,13
2016-11-15,Adayar,1.811,1,11,0,0,,residential,13
2016-11-16,Adayar,1.749,2,11,0,0,,residential,13
2016-11-17,Adayar,1.756,3,11,0,0,,residential,13
2016-11-18,Adayar,1.68,4,11,0,0,,residential,13
2016-11-19,Adayar,1.868,5,11,1,0,,residential,13
2016-11-20,Adayar,1.981,6,11,1,0,,residential,13
2016-11-21,Adayar,1.928,0,11,0,0,,residential,13
2016-11-22,Adayar,1.713,1,11,0,0,,residential,13
2016-11-23,Adayar,1.78,2,11,0,0,,residential,13
2016-11-24,Adayar,1.755,3,11,0,0,,residential,13
2016-11-25,Adayar,1.739,4,11,0,0,,residential,13
2016-11-26,Adayar,2.026,5,11,1,0,,residential,13
2016-11-27,Adayar,1.894,6,11,1,0,,residential,13
2016-11-28,Adayar,1.901,0,11,0,0,,residential,13
2016-11-29,Adayar,1.765,1,11,0,0,,residential,13
2016-11-30,Adayar,1.744,2,11,0,0,,residential,13
2016-12-01,Adayar,1.817,3,12,0,0,,residential,13
2016-12-02,Adayar,1.76,4,12,0,0,,residential,13
2016-12-03,Adayar,1.914,5,12,1,0,,residential,13
2016-12-04,Adayar,1.999,6,12,1,0,,residential,13
2016-12-05,Adayar,1.901,0,12,0,0,,residential,13
2016-12-06,Adayar,1.808,1,12,0,0,,residential,13
2016-12-07,Adayar,1.542,2,12,0,0,,residential,13
2016-12-08,Adayar,1.768,3,12,0,0,,residential,13
2016-12-09,Adayar,1.756,4,12,0,0,,residential,13
2016-12-10,Adayar,1.918,5,12,1,0,,residential,13
2016-12-11,Adayar,1.955,6,12,1,0,,residential,13
2016-12-12,Adayar,1.847,0,12,0,0,,residential,13
2016-12-13,Adayar,1.781,1,12,0,0,,residential,13
2016-12-14,Adayar,1.731,2,12,0,0,,residential,13
2016-12-15,Adayar,1.824,3,12,0,0,,residential,13
2016-12-16,Adayar,1.786,4,12,0,0,,residential,13
2016-12-17,Adayar,1.951,5,12,1,0,,residential,13
2016-12-18,Adayar,1.948,6,12,1,0,,residential,13
2016-12-19,Adayar,1.896,0,12,0,0,,residential,13
2016-12-20,Adayar,1.799,1,12,0,0,,residential,13
2016-12-21,Adayar,1.739,2,12,0,0,,residential,13
2016-12-22,Adayar,1.797,3,12,0,0,,residential,13
2016-12-23,Adayar,1.754,4,12,0,0,,residential,13
2016-12-24,Adayar,2.182,5,12,1,1,Christmas,residential,13
2016-12-25,Adayar,2.28,6,12,1,1,Christmas,residential,13
2016-12-26,Adayar,1.933,0,12,0,1,Christmas,residential,13
2016-12-27,Adayar,1.867,1,12,0,0,,residential,13
2016-12-28,Adayar,1.635,2,12,0,0,,residential,13
2016-12-29,Adayar,1.779,3,12,0,0,,residential,13
2016-12-30,Adayar,1.88,4,12,0,1,New Year,residential,13
2016-12-31,Adayar,2.434,5,12,1,1,New Year,residential,13
2017-01-01,Adayar,1.934,6,1,1,0,,residential,13
2017-01-02,Adayar,1.789,0,1,0,0,,residential,13
2017-01-03,Adayar,1.731,1,1,0,0,,residential,13
2017-01-04,Adayar,1.708,2,1,0,0,,residential,13
2017-01-05,Adayar,1.729,3,1,0,0,,residential,13
2017-01-06,Adayar,1.728,4,1,0,0,,residential,13
2017-01-07,Adayar,1.876,5,1,1,0,,residential,13
2017-01-08,Adayar,1.935,6,1,1,0,,residential,13
2017-01-09,Adayar,1.854,0,1,0,0,,residential,13
2017-01-10,Adayar,1.693,1,1,0,0,,residential,13
2017-01-11,Adayar,1.658,2,1,0,0,,residential,13
2017-01-12,Adayar,1.938,3,1,0,1,Pongal,residential,13
2017-01-13,Adayar,2.128,4,1,0,1,Pongal,residential,13
2017-01-14,Adayar,2.55,5,1,1,1,Pongal,residential,13
2017-01-15,Adayar,2.342,6,1,1,1,Pongal,residential,13
2017-01-16,Adayar,2.111,0,1,0,1,Pongal,residential,13
2017-01-17,Adayar,1.797,1,1,0,0,,residential,13
2017-01-18,Adayar,1.886,2,1,0,0,,residential,13
2017-01-19,Adayar,1.908,3,1,0,0,,residential,13
2017-01-20,Adayar,1.653,4,1,0,0,,residential,13
2017-01-21,Adayar,1.793,5,1,1,0,,residential,13
2017-01-22,Adayar,1.919,6,1,1,0,,residential,13
2017-01-23,Adayar,1.86,0,1,0,0,,residential,13
2017-01-24,Adayar,1.741,1,1,0,0,,residential,13
2017-01-25,Adayar,1.782,2,1,0,0,,residential,13
2017-01-26,Adayar,1.904,3,1,0,1,Republic Day,residential,13
2017-01-27,Adayar,1.709,4,1,0,0,,residential,13
2017-01-28,Adayar,1.888,5,1,1,0,,residential,13
2017-01-29,Adayar,1.908,6,1,1,0,,residential,13
2017-01-30,Adayar,1.879,0,1,0,0,,residential,13
2017-01-31,Adayar,1.72,1,1,0,0,,residential,13
2017-02-01,Adayar,1.73,2,2,0,0,,residential,13
2017-02-02,Adayar,1.775,3,2,0,0,,residential,13
2017-02-03,Adayar,1.735,4,2,0,0,,residential,13
2017-02-04,Adayar,1.984,5,2,1,0,,residential,13
2017-02-05,Adayar,1.867,6,2,1,0,,residential,13
2017-02-06,Adayar,1.77,0,2,0,0,,residential,13
2017-02-07,Adayar,1.761,1,2,0,0,,residential,13
2017-02-08,Adayar,1.766,2,2,0,0,,residential,13
2017-02-09,Adayar,1.7,3,2,0,0,,residential,13
2017-02-10,Adayar,1.816,4,2,0,0,,residential,13
2017-02-11,Adayar,2.031,5,2,1,0,,residential,13
2017-02-12,Adayar,1.884,6,2,1,0,,residential,13
2017-02-13,Adayar,1.914,0,2,0,0,,residential,13
2017-02-14,Adayar,1.62,1,2,0,0,,residential,13
2017-02-15,Adayar,1.802,2,2,0,0,,residential,13
2017-02-16,Adayar,1.7,3,2,0,0,,residential,13
2017-02-17,Adayar,1.796,4,2,0,0,,residential,13
2017-02-18,Adayar,1.864,5,2,1,0,,residential,13
2017-02-19,Adayar,1.916,6,2,1,0,,residential,13
2017-02-20,Adayar,1.788,0,2,0,0,,residential,13
2017-02-21,Adayar,1.734,1,2,0,0,,residential,13
2017-02-22,Adayar,1.841,2,2,0,0,,residential,13
2017-02-23,Adayar,1.74,3,2,0,0,,residential,13
2017-02-24,Adayar,1.856,4,2,0,0,,residential,13
2017-02-25,Adayar,1.898,5,2,1,0,,residential,13
2017-02-26,Adayar,2.006,6,2,1,0,,residential,13
2017-02-27,Adayar,1.743,0,2,0,0,,residential,13
2017-02-28,Adayar,1.73,1,2,0,0,,residential,13
2017-03-01,Adayar,1.803,2,3,0,0,,residential,13
2017-03-02,Adayar,1.917,3,3,0,0,,residential,13
2017-03-03,Adayar,1.843,4,3,0,0,,residential,13
2017-03-04,Adayar,1.889,5,3,1,0,,residential,13
2017-03-05,Adayar,1.936,6,3,1,0,,residential,13
2017-03-06,Adayar,1.866,0,3,0,0,,residential,13
2017-03-07,Adayar,1.884,1,3,0,0,,residential,13
2017-03-08,Adayar,1.877,2,3,0,0,,residential,13
2017-03-09,Adayar,1.816,3,3,0,0,,residential,13
2017-03-10,Adayar,1.802,4,3,0,0,,residential,13
2017-03-11,Adayar,2.059,5,3,1,0,,residential,13
2017-03-12,Adayar,1.947,6,3,1,0,,residential,13
2017-03-13,Adayar,1.951,0,3,0,0,,residential,13
2017-03-14,Adayar,1.853,1,3,0,0,,residential,13
2017-03-15,Adayar,1.817,2,3,0,0,,residential,13
2017-03-16,Adayar,1.854,3,3,0,0,,residential,13
2017-03-17,Adayar,1.838,4,3,0,0,,residential,13
2017-03-18,Adayar,2.046,5,3,1,0,,residential,13
2017-03-19,Adayar,1.935,6,3,1,0,,residential,13
2017-03-20,Adayar,1.96,0,3,0,0,,residential,13
2017-03-21,Adayar,1.889,1,3,0,0,,residential,13
2017-03-22,Adayar,1.85,2,3,0,0,,residential,13
2017-03-23,Adayar,1.866,3,3,0,0,,residential,13
2017-03-24,Adayar,1.826,4,3,0,0,,residential,13
2017-03-25,Adayar,2.07,5,3,1,0,,residential,13
2017-03-26,Adayar,2.02,6,3,1,0,,residential,13
2017-03-27,Adayar,1.858,0,3,0,0,,residential,13
2017-03-28,Adayar,1.878,1,3,0,0,,residential,13
2017-03-29,Adayar,1.743,2,3,0,0,,residential,13
2017-03-30,Adayar,1.848,3,3,0,0,,residential,13
2017-03-31,Adayar,1.811,4,3,0,0,,residential,13
2017-04-01,Adayar,2.06,5,4,1,0,,residential,13
2017-04-02,Adayar,2.099,6,4,1,0,,residential,13
2017-04-03,Adayar,1.951,0,4,0,0,,residential,13
2017-04-04,Adayar,1.928,1,4,0,0,,residential,13
2017-04-05,Adayar,1.902,2,4,0,0,,residential,13
2017-04-06,Adayar,1.863,3,4,0,0,,residential,13
2017-04-07,Adayar,1.975,4,4,0,0,,residential,13
2017-04-08,Adayar,2.101,5,4,1,0,,residential,13
2017-04-09,Adayar,2.128,6,4,1,0,,residential,13
2017-04-10,Adayar,2.078,0,4,0,0,,residential,13
2017-04-11,Adayar,1.978,1,4,0,0,,residential,13
2017-04-12,Adayar,1.932,2,4,0,0,,residential,13
2017-04-13,Adayar,2.117,3,4,0,1,Tamil New Year,residential,13
2017-04-14,Adayar,2.271,4,4,0,1,Tamil New Year,residential,13
2017-04-15,Adayar,2.364,5,4,1,1,Tamil New Year,residential,13
2017-04-16,Adayar,2.157,6,4,1,0,,residential,13
2017-04-17,Adayar,2.015,0,4,0,0,,residential,13
2017-04-18,Adayar,1.702,1,4,0,0,,residential,13
2017-04-19,Adayar,1.948,2,4,0,0,,residential,13
2017-04-20,Adayar,2.147,3,4,0,1,Eid,residential,13
2017-04-21,Adayar,2.258,4,4,0,1,Eid,residential,13
2017-04-22,Adayar,2.365,5,4,1,1,Eid,residential,13
2017-04-23,Adayar,2.128,6,4,1,0,,residential,13
2017-04-24,Adayar,1.953,0,4,0,0,,residential,13
2017-04-25,Adayar,1.971,1,4,0,0,,residential,13
2017-04-26,Adayar,1.826,2,4,0,0,,residential,13
2017-04-27,Adayar,1.895,3,4,0,0,,residential,13
2017-04-28,Adayar,1.89,4,4,0,0,,residential,13
2017-04-29,Adayar,2.037,5,4,1,0,,residential,13
2017-04-30,Adayar,2.108,6,4,1,0,,residential,13
2017-05-01,Adayar,2.072,0,5,0,0,,residential,13
2017-05-02,Adayar,1.97,1,5,0,0,,residential,13
2017-05-03,Adayar,1.94,2,5,0,0,,residential,13
2017-05-04,Adayar,1.802,3,5,0,0,,residential,13
2017-05-05,Adayar,1.823,4,5,0,0,,residential,13
2017-05-06,Adayar,2.099,5,5,1,0,,residential,13
2017-05-07,Adayar,2.086,6,5,1,0,,residential,13
2017-05-08,Adayar,1.964,0,5,0,0,,residential,13
2017-05-09,Adayar,2.007,1,5,0,0,,residential,13
2017-05-10,Adayar,1.905,2,5,0,0,,residential,13
2017-05-11,Adayar,1.93,3,5,0,0,,residential,13
2017-05-12,Adayar,1.955,4,5,0,0,,residential,13
2017-05-13,Adayar,2.092,5,5,1,0,,residential,13
2017-05-14,Adayar,2.251,6,5,1,0,,residential,13
2017-05-15,Adayar,1.937,0,5,0,0,,residential,13
2017-05-16,Adayar,1.864,1,5,0,0,,residential,13
2017-05-17,Adayar,1.845,2,5,0,0,,residential,13
2017-05-18,Adayar,1.988,3,5,0,0,,residential,13
2017-05-19,Adayar,1.944,4,5,0,0,,residential,13
2017-05-20,Adayar,2.054,5,5,1,0,,residential,13
2017-05-21,Adayar,2.034,6,5,1,0,,residential,13
2017-05-22,Adayar,2.076,0,5,0,0,,residential,13
2017-05-23,Adayar,1.919,1,5,0,0,,residential,13
2017-05-24,Adayar,1.979,2,5,0,0,,residential,13
2017-05-25,Adayar,1.895,3,5,0,0,,residential,13
2017-05-26,Adayar,1.928,4,5,0,0,,residential,13
2017-05-27,Adayar,2.107,5,5,1,0,,residential,13
2017-05-28,Adayar,2.049,6,5,1,0,,residential,13
2017-05-29,Adayar,1.985,0,5,0,0,,residential,13
2017-05-30,Adayar,1.831,1,5,0,0,,residential,13
2017-05-31,Adayar,1.927,2,5,0,0,,residential,13
2017-06-01,Adayar,1.757,3,6,0,0,,residential,13
2017-06-02,Adayar,1.769,4,6,0,0,,residential,13
2017-06-03,Adayar,1.927,5,6,1,0,,residential,13
2017-06-04,Adayar,1.882,6,6,1,0,,residential,13
2017-06-05,Adayar,1.888,0,6,0,0,,residential,13
2017-06-06,Adayar,1.764,1,6,0,0,,residential,13
2017-06-07,Adayar,1.789,2,6,0,0,,residential,13
2017-06-08,Adayar,1.793,3,6,0,0,,residential,13
2017-06-09,Adayar,1.711,4,6,0,0,,residential,13
2017-06-10,Adayar,1.912,5,6,1,0,,residential,13
2017-06-11,Adayar,1.933,6,6,1,0,,residential,13
2017-06-12,Adayar,1.742,0,6,0,0,,residential,13
2017-06-13,Adayar,1.66,1,6,0,0,,residential,13
2017-06-14,Adayar,1.651,2,6,0,0,,residential,13
2017-06-15,Adayar,1.712,3,6,0,0,,residential,13
2017-06-16,Adayar,1.701,4,6,0,0,,residential,13
2017-06-17,Adayar,1.808,5,6,1,0,,residential,13
2017-06-18,Adayar,1.898,6,6,1,0,,residential,13
2017-06-19,Adayar,1.799,0,6,0,0,,residential,13
2017-06-20,Adayar,1.779,1,6,0,0,,residential,13
2017-06-21,Adayar,1.822,2,6,0,0,,residential,13
2017-06-22,Adayar,1.741,3,6,0,0,,residential,13
2017-06-23,Adayar,1.682,4,6,0,0,,residential,13
2017-06-24,Adayar,1.926,5,6,1,0,,residential,13
2017-06-25,Adayar,1.89,6,6,1,0,,residential,13
2017-06-26,Adayar,1.791,0,6,0,0,,residential,13
2017-06-27,Adayar,1.673,1,6,0,0,,residential,13
2017-06-28,Adayar,1.694,2,6,0,0,,residential,13
2017-06-29,Adayar,1.709,3,6,0,0,,residential,13
2017-06-30,Adayar,1.759,4,6,0,0,,residential,13
2017-07-01,Adayar,1.919,5,7,1,0,,residential,13
2017-07-02,Adayar,1.993,6,7,1,0,,residential,13
2017-07-03,Adayar,1.84,0,7,0,0,,residential,13
2017-07-04,Adayar,1.74,1,7,0,0,,residential,13
2017-07-05,Adayar,1.702,2,7,0,0,,residential,13
2017-07-06,Adayar,1.664,3,7,0,0,,residential,13
2017-07-07,Adayar,1.688,4,7,0,0,,residential,13
2017-07-08,Adayar,1.85,5,7,1,0,,residential,13
2017-07-09,Adayar,1.744,6,7,1,0,,residential,13
2017-07-10,Adayar,1.749,0,7,0,0,,residential,13
2017-07-11,Adayar,1.8,1,7,0,0,,residential,13
2017-07-12,Adayar,1.737,2,7,0,0,,residential,13
2017-07-13,Adayar,1.698,3,7,0,0,,residential,13
2017-07-14,Adayar,1.738,4,7,0,0,,residential,13
2017-07-15,Adayar,1.779,5,7,1,0,,residential,13
2017-07-16,Adayar,1.906,6,7,1,0,,residential,13
2017-07-17,Adayar,1.873,0,7,0,0,,residential,13
2017-07-18,Adayar,1.712,1,7,0,0,,residential,13
2017-07-19,Adayar,1.626,2,7,0,0,,residential,13
2017-07-20,Adayar,1.696,3,7,0,0,,residential,13
2017-07-21,Adayar,1.784,4,7,0,0,,residential,13
2017-07-22,Adayar,1.904,5,7,1,0,,residential,13
2017-07-23,Adayar,1.809,6,7,1,0,,residential,13
2017-07-24,Adayar,1.932,0,7,0,0,,residential,13
2017-07-25,Adayar,1.653,1,7,0,0,,residential,13
2017-07-26,Adayar,1.705,2,7,0,0,,residential,13
2017-07-27,Adayar,1.664,3,7,0,0,,residential,13
2017-07-28,Adayar,1.664,4,7,0,0,,residential,13
2017-07-29,Adayar,1.864,5,7,1,0,,residential,13
2017-07-30,Adayar,1.926,6,7,1,0,,residential,13
2017-07-31,Adayar,1.874,0,7,0,0,,residential,13
2017-08-01,Adayar,1.698,1,8,0,0,,residential,13
2017-08-02,Adayar,1.666,2,8,0,0,,residential,13
2017-08-03,Adayar,1.742,3,8,0,0,,residential,13
2017-08-04,Adayar,1.744,4,8,0,0,,residential,13
2017-08-05,Adayar,1.903,5,8,1,0,,residential,13
2017-08-06,Adayar,1.905,6,8,1,0,,residential,13
2017-08-07,Adayar,1.798,0,8,0,0,,residential,13
2017-08-08,Adayar,1.723,1,8,0,0,,residential,13
2017-08-09,Adayar,1.708,2,8,0,0,,residential,13
2017-08-10,Adayar,1.773,3,8,0,0,,residential,13
2017-08-11,Adayar,1.833,4,8,0,0,,residential,13
2017-08-12,Adayar,1.9,5,8,1,0,,residential,13
2017-08-13,Adayar,1.889,6,8,1,0,,residential,13
2017-08-14,Adayar,1.818,0,8,0,0,,residential,13
2017-08-15,Adayar,1.852,1,8,0,1,Independence,residential,13
2017-08-16,Adayar,1.757,2,8,0,0,,residential,13
2017-08-17,Adayar,1.741,3,8,0,0,,residential,13
2017-08-18,Adayar,1.696,4,8,0,0,,residential,13
2017-08-19,Adayar,1.941,5,8,1,0,,residential,13
2017-08-20,Adayar,1.891,6,8,1,0,,residential,13
2017-08-21,Adayar,1.751,0,8,0,0,,residential,13
2017-08-22,Adayar,1.736,1,8,0,0,,residential,13
2017-08-23,Adayar,1.73,2,8,0,0,,residential,13
2017-08-24,Adayar,1.767,3,8,0,0,,residential,13
2017-08-25,Adayar,1.761,4,8,0,0,,residential,13
2017-08-26,Adayar,1.883,5,8,1,0,,residential,13
2017-08-27,Adayar,1.863,6,8,1,0,,residential,13
2017-08-28,Adayar,1.804,0,8,0,0,,residential,13
2017-08-29,Adayar,1.737,1,8,0,0,,residential,13
2017-08-30,Adayar,1.743,2,8,0,0,,residential,13
2017-08-31,Adayar,1.733,3,8,0,0,,residential,13
2017-09-01,Adayar,1.713,4,9,0,0,,residential,13
2017-09-02,Adayar,1.946,5,9,1,0,,residential,13
2017-09-03,Adayar,1.851,6,9,1,0,,residential,13
2017-09-04,Adayar,1.938,0,9,0,0,,residential,13
2017-09-05,Adayar,1.757,1,9,0,0,,residential,13
2017-09-06,Adayar,1.66,2,9,0,0,,residential,13
2017-09-07,Adayar,1.727,3,9,0,0,,residential,13
2017-09-08,Adayar,1.963,4,9,0,1,Ganesh Chathurthi,residential,13
2017-09-09,Adayar,2.306,5,9,1,1,Ganesh Chathurthi,residential,13
2017-09-10,Adayar,2.437,6,9,1,1,Ganesh Chathurthi,residential,13
2017-09-11,Adayar,2.155,0,9,0,1,Ganesh Chathurthi,residential,13
2017-09-12,Adayar,1.949,1,9,0,1,Ganesh Chathurthi,residential,13
2017-09-13,Adayar,1.627,2,9,0,0,,residential,13
2017-09-14,Adayar,1.643,3,9,0,0,,residential,13
2017-09-15,Adayar,1.745,4,9,0,0,,residential,13
2017-09-16,Adayar,1.877,5,9,1,0,,residential,13
2017-09-17,Adayar,1.85,6,9,1,0,,residential,13
2017-09-18,Adayar,1.777,0,9,0,0,,residential,13
2017-09-19,Adayar,1.642,1,9,0,0,,residential,13
2017-09-20,Adayar,1.743,2,9,0,0,,residential,13
2017-09-21,Adayar,1.676,3,9,0,0,,residential,13
2017-09-22,Adayar,1.69,4,9,0,0,,residential,13
2017-09-23,Adayar,1.909,5,9,1,0,,residential,13
2017-09-24,Adayar,1.875,6,9,1,0,,residential,13
2017-09-25,Adayar,1.766,0,9,0,0,,residential,13
2017-09-26,Adayar,1.615,1,9,0,0,,residential,13
2017-09-27,Adayar,1.737,2,9,0,0,,residential,13
2017-09-28,Adayar,1.722,3,9,0,0,,residential,13
2017-09-29,Adayar,1.691,4,9,0,0,,residential,13
2017-09-30,Adayar,1.831,5,9,1,0,,residential,13
